subject_id,year_in_study,record_date,sleep_location,specific_sleep_location,bed_filling,bed_filling_specify,foam_bed,furniture_finish,furniture_finish_specify,floor_finish,floor_finish_specify,crate_material,crate_material_specify,bedding_material,bedding_material_specify,dog_bed_filling,dog_bed_filling_specify,dog_house_bedding,dog_house_bedding_specify,dog_house_material,dog_house_material_specify,dog_bed_foam,natural_surface,natural_surface_specify
grlsKLCB9Q55,1,2015-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLCB9Q55,2,2016-05,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKLCB9Q55,2,2016-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLCB9Q55,3,2017-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLCB9Q55,3,2017-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKLCB9Q55,3,2017-06,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKLCB9Q55,3,2017-06,In the house,Confined to a crate/kennel,,,,,,,,Plastic,,Other,Pillow,,,,,,,,,
grlsKLCB9Q55,4,2018-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLCB9Q55,4,2018-06,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKLCB9Q55,4,2018-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKLCB9Q55,5,2019-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLCB9Q55,5,2019-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKLCB9Q55,5,2019-06,In the house,Confined to a crate/kennel,,,,,,,,Plastic,,Other,Pillow,,,,,,,,,
grlsKLCB9Q55,5,2019-06,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKLCB9Q55,5,2019-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKLCB9Q55,5,2019-06,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsKLCB9Q55,7,2021-07,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKLCB9Q55,7,2021-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLCB9Q55,7,2021-07,In the house,Confined to a crate/kennel,,,,,,,,Plastic,,Other,Pillow,,,,,,,,,
grlsKLCB9Q55,7,2021-07,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKLCB9Q55,7,2021-07,In the house,On the floor,,,,,,Other,Rug,,,,,,,,,,,,,
grlsKLCB9Q55,7,2021-07,In the house,On the floor,,,,,,Other,Rug,,,,,,,,,,,,,
grlsKLCB9Q55,7,2021-07,In the house,On a dog bed,Other,Blanket/Sheet,,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,0,2013-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,1,2014-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,2,2015-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,3,2016-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,4,2017-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,4,2017-04,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,5,2018-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,5,2018-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKLHVOQ00,5,2018-04,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKLHVOQ00,6,2019-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKLHVOQ00,7,2020-05,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKLHVOQ00,7,2020-05,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKLHVOQ00,7,2020-05,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKLHVOQ00,7,2020-05,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKLL9VHDD,0,2012-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLL9VHDD,2,2015-01,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKLL9VHDD,2,2015-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLL9VHDD,3,2015-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLL9VHDD,3,2015-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKLL9VHDD,3,2015-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKLL9VHDD,3,2015-12,In the house,,,,,,,,,,,,,,,,,,,,,
grlsKLL9VHDD,5,2017-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLL9VHDD,6,2019-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLL9VHDD,7,2019-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLOJK533,0,2013-10,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLOJK533,1,2014-12,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKLOJK533,1,2014-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLOJK533,2,2015-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLOJK533,3,2016-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLOJK533,3,2016-11,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKLOJK533,3,2016-11,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKLOJK533,4,2017-11,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKLOJK533,4,2017-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLOJK533,5,2018-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLOJK533,7,2021-02,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKLOJK533,7,2021-02,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKLOJK533,7,2021-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLOJK533,7,2021-02,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKLPG3NQQ,0,2014-02,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,1,2015-03,In the house,On a dog bed,Cedar fill,,,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,1,2015-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,2,2016-03,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,2,2016-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,3,2017-04,In the house,On a dog bed,Cedar fill,,,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,3,2017-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,4,2018-03,In the house,On a dog bed,Cedar fill,,,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,4,2018-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,5,2019-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,7,2021-03,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKLPG3NQQ,7,2021-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKM12EY11,0,2014-03,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsKM12EY11,1,2015-05,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grlsKM12EY11,1,2015-05,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKM12EY11,2,2016-06,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKM12EY11,2,2016-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKM12EY11,3,2017-04,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKM12EY11,3,2017-04,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKMWCZ366,0,2012-11,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKMWCZ366,1,2014-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKMWCZ366,2,2015-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKMWCZ366,3,2016-03,In the house,On a dog bed,Polystyrene beads,,,,,,,,,,,,,,,,,,,
grlsKMWCZ366,4,2017-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKMWCZ366,5,2018-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKN18HQ44,0,2013-12,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsKN18HQ44,1,2015-01,In the house,On the floor,,,,,,Cement,,,,,,,,,,,,,,
grlsKN18HQ44,1,2015-01,In the house,Confined to a crate/kennel,,,,,,,,Plastic,,None,,,,,,,,,,
grlsKN18HQ44,2,2016-01,In the house,On the floor,,,,,,Cement,,,,,,,,,,,,,,
grlsKN18HQ44,2,2016-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKN18HQ44,3,2017-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKN18HQ44,4,2018-01,In the house,On the floor,,,,,,Cement,,,,,,,,,,,,,,
grlsKN18HQ44,4,2018-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKN18HQ44,5,2019-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKN18HQ44,6,2020-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKN18HQ44,7,2021-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKOFQ3044,0,2012-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKOFQ3044,1,2013-06,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKOFQ3044,1,2013-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKOFQ3044,2,2014-04,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKOFQ3044,2,2014-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKOFQ3044,3,2015-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKOFQ3044,3,2015-05,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKOFQ3044,3,2015-05,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKOFQ3044,4,2016-06,In the house,On a dog bed,Other,Unknown,,,,,,,,,,,,,,,,,,
grlsKOFQ3044,4,2016-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKOFQ3044,4,2016-06,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKOFQ3044,4,2016-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKOFQ3044,5,2017-05,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKOFQ3044,5,2017-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKOFQ3044,6,2018-05,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKOFQ3044,6,2018-05,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKOFQ3044,6,2018-05,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKOFQ3044,7,2019-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKOFQ3044,7,2019-06,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKOFQ3044,7,2019-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,0,2014-01,In the house,On a dog bed,,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,1,2015-01,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsKOORUGEE,1,2015-01,In the house,On a dog bed,Polystyrene beads,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,2,2016-01,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Other,"Dirt/Dirt/Gravel, Grass, Porch"
grlsKOORUGEE,2,2016-01,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsKOORUGEE,3,2017-01,In the house,On a dog bed,Polystyrene beads,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,4,2018-01,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Other,"Dirt/Dirt/Gravel, Grass, Porch"
grlsKOORUGEE,4,2018-01,In the house,On a dog bed,Polystyrene beads,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,4,2018-01,In the house,On the floor,,,,,,Linoleum,,,,,,,,,,,,,,
grlsKOORUGEE,5,2019-01,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Other,"Dirt/Dirt/Gravel, Grass, Porch"
grlsKOORUGEE,5,2019-01,In the house,On a dog bed,Polystyrene beads,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,6,2020-01,Outside,,,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,6,2020-01,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Other,"Dirt/Dirt/Gravel, Grass, Porch"
grlsKOORUGEE,6,2020-01,In the house,On a dog bed,Polystyrene beads,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,7,2021-01,In the house,On a dog bed,Polystyrene beads,,,,,,,,,,,,,,,,,,,
grlsKOORUGEE,7,2021-01,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,,
grlsKPFOP8UU,0,2014-06,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsKPFOP8UU,1,2015-06,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKPFOP8UU,1,2015-06,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grlsKPFOP8UU,2,2016-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Dog bed,,Foam,,,,,,With a cover,,
grlsKPFOP8UU,3,2017-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKPFOP8UU,3,2017-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Fleece,,,,,,,,,
grlsKPFOP8UU,4,2018-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Fleece,,,,,,,,,
grlsKPFOP8UU,5,2019-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKPFOP8UU,5,2019-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Fleece,,,,,,,,,
grlsKPFOP8UU,7,2021-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKPFOP8UU,7,2021-07,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKPFOP8UU,7,2021-07,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Fleece,,,,,,,,,
grlsKPOF5HPP,0,2013-07,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKPOF5HPP,1,2014-08,In the house,On a dog bed,Other,Cot,,,,,,,,,,,,,,,,,,
grlsKQI3IJII,0,2013-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKQI3IJII,1,2015-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKQI3IJII,1,2015-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKQI3IJII,2,2016-01,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKQI3IJII,2,2016-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKQI3IJII,3,2017-02,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKQI3IJII,3,2017-02,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKQI3IJII,3,2017-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKQI3IJII,3,2017-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKQI3IJII,4,2018-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKQI3IJII,4,2018-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKQI3IJII,4,2018-01,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKQI3IJII,4,2018-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKQI3IJII,5,2019-01,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKQI3IJII,5,2019-01,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKQI3IJII,5,2019-01,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKQI3IJII,5,2019-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,0,2012-10,In the house,On floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKRQ2F4FF,1,2013-10,Outside,Natural outdoor surface,,,,,,,,,,,,,,,,,,,Other,Wood chips
grlsKRQ2F4FF,1,2013-10,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKRQ2F4FF,2,2014-10,In the house,On the floor,,,,,,Other,"Bed, Carpet, Furniture, Hardwood,",,,,,,,,,,,,,
grlsKRQ2F4FF,2,2014-10,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,3,2015-12,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,3,2015-12,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,3,2015-12,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,3,2015-12,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKRQ2F4FF,3,2015-12,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,3,2015-12,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKRQ2F4FF,4,2017-06,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,4,2017-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,4,2017-06,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKRQ2F4FF,4,2017-06,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKRQ2F4FF,4,2017-06,In the house,On the floor,,,,,,Tile,,,,,,,,,,,,,,
grlsKRQ2F4FF,4,2017-06,In the house,,,,,,,,,,,,,,,,,,,,,
grlsKRRYGSSS,0,2013-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKRRYGSSS,2,2015-03,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKRRYGSSS,2,2015-03,In the garage,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKRRYGSSS,3,2016-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKRRYGSSS,3,2016-03,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKRRYGSSS,3,2016-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKRRYGSSS,3,2016-03,In the house,On the floor,,,,,,Other,Rug,,,,,,,,,,,,,
grlsKRRYGSSS,4,2017-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKRRYGSSS,4,2017-03,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKRRYGSSS,4,2017-03,In the house,On furniture,,,,Leather,,,,,,,,,,,,,,,,
grlsKRRYGSSS,4,2017-03,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKRRYGSSS,5,2018-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKRRYGSSS,5,2018-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKRRYGSSS,5,2018-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKRRYGSSS,5,2018-02,In the house,On the floor,,,,,,Other,Rug,,,,,,,,,,,,,
grlsKRRYGSSS,6,2019-03,In the house,On the floor,,,,,,Other,Rug,,,,,,,,,,,,,
grlsKRRYGSSS,6,2019-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKS0TR99,0,2013-03,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsKS0TR99,1,2014-07,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKS0TR99,1,2014-07,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKS0TR99,2,2015-06,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKS0TR99,2,2015-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKS0TR99,3,2016-06,In the house,On the floor,,,,,,Cement,,,,,,,,,,,,,,
grlsKS0TR99,3,2016-06,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKS0TR99,4,2017-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKS0TR99,4,2017-06,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKS0TR99,5,2018-06,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsKS0TR99,5,2018-06,In the house,Confined to a crate/kennel,,,,,,,,Metal,,Other,Rubber,,,,,,,,,
grlsKS0TR99,5,2018-06,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKS0TR99,6,2019-06,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKS0TR99,6,2019-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKS0TR99,7,2020-06,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKS0TR99,7,2020-06,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSEHF355,0,2013-10,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsKSEHF355,1,2014-09,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKSEHF355,2,2015-08,In the house,On a dog bed,Foam,,Without a cover,,,,,,,,,,,,,,,,,
grlsKSEHF355,3,2016-08,In the house,On a dog bed,Foam,,Without a cover,,,,,,,,,,,,,,,,,
grlsKSEHF355,4,2017-09,In the house,On a dog bed,Foam,,Without a cover,,,,,,,,,,,,,,,,,
grlsKSEHF355,4,2017-09,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsKSEHF355,5,2018-09,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKSEHF355,5,2018-09,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSEHF355,5,2018-09,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsKSEHF355,6,2019-08,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKSEHF355,6,2019-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKSEHF355,6,2019-08,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsKSEHF355,6,2019-08,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSEHF355,7,2020-08,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKSEHF355,7,2020-08,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSEHF355,7,2020-08,In the house,On the floor,,,,,,Carpet,,,,,,,,,,,,,,
grlsKSEHF355,7,2020-08,In the house,On the floor,,,,,,Laminate,,,,,,,,,,,,,,
grlsKSLZ3V77,0,2014-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,1,2015-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,2,2016-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSLZ3V77,2,2016-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,3,2017-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSLZ3V77,3,2017-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,4,2018-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSLZ3V77,4,2018-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,5,2019-04,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,5,2019-04,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSLZ3V77,5,2019-04,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,6,2020-02,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,6,2020-02,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSLZ3V77,6,2020-02,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,7,2021-03,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSLZ3V77,7,2021-03,In the house,On furniture,,,,Upholstered,,,,,,,,,,,,,,,,
grlsKSPNFT22,0,2012-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSPNFT22,1,2013-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSPNFT22,2,2014-09,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSPNFT22,3,2015-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKSPNFT22,4,2016-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKSPNFT22,5,2017-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKSPNFT22,5,2017-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSPNFT22,6,2018-08,In the house,On the floor,,,,,,Hardwood,,,,,,,,,,,,,,
grlsKSPNFT22,6,2018-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKSPNFT22,7,2019-08,In the house,Confined to a crate/kennel,,,,,,,,Wood,,Natural surface,,,,,,,,,Grass,
grlsKSPNFT22,7,2019-08,In the house,On your bed,,,,,,,,,,,,,,,,,,,,
grlsKT7FHXSS,0,2012-11,In the house,Indoor crate,,,,,,,,,,,,,,,,,,,,
grlsKT7FHXSS,1,2014-01,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
grlsKT7FHXSS,1,2014-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKT7FHXSS,2,2015-01,In the house,On a dog bed,Polyester fill,,,,,,,,,,,,,,,,,,,
grlsKT7FHXSS,3,2016-02,In the house,On a dog bed,Foam,,With a cover,,,,,,,,,,,,,,,,,
